q: 18, trial: 3, runtime: 104.89440083503723
q: 18, trial: 4, runtime: 127.35097980499268
q: 18, trial: 5, runtime: 152.71364212036133
q: 18, trial: 6, runtime: 137.4306719303131
q: 18, trial: 7, runtime: 117.92909479141235
q: 18, trial: 8, runtime: 131.73893976211548
q: 18, trial: 9, runtime: 114.23021101951599
q: 19, trial: 0, runtime: 172.14808821678162
q: 19, trial: 1, runtime: 166.8295521736145
q: 19, trial: 2, runtime: 177.77481389045715
q: 19, trial: 3, runtime: 165.57587099075317
q: 19, trial: 4, runtime: 198.3998839855194
q: 19, trial: 5, runtime: 204.3299958705902
q: 19, trial: 6, runtime: 182.04784989356995
q: 19, trial: 7, runtime: 192.94352412223816
q: 19, trial: 8, runtime: 164.8807806968689
q: 19, trial: 9, runtime: 145.49588894844055
q: 20, trial: 0, runtime: 183.4089138507843
q: 20, trial: 1, runtime: 221.36755800247192
q: 20, trial: 2, runtime: 230.6758840084076
q: 20, trial: 3, runtime: 185.91696405410767
q: 20, trial: 4, runtime: 213.8631672859192
q: 20, trial: 5, runtime: 230.18238592147827
q: 20, trial: 6, runtime: 176.86132979393005
q: 20, trial: 7, runtime: 217.80081415176392
q: 20, trial: 8, runtime: 250.09745001792908
q: 20, trial: 9, runtime: 195.39681887626648
q: 21, trial: 0, runtime: 227.48215198516846
q: 21, trial: 1, runtime: 255.22349905967712
q: 21, trial: 2, runtime: 231.57198691368103
q: 21, trial: 3, runtime: 222.55734086036682
q: 21, trial: 4, runtime: 291.3149299621582
q: 21, trial: 5, runtime: 296.9983789920807
q: 21, trial: 6, runtime: 225.95824885368347
q: 21, trial: 7, runtime: 230.5591082572937
q: 21, trial: 8, runtime: 229.6469509601593
q: 21, trial: 9, runtime: 228.07024478912354
q: 22, trial: 0, runtime: 331.5226709842682
q: 22, trial: 1, runtime: 266.54103112220764
q: 22, trial: 2, runtime: 277.1012952327728
q: 22, trial: 3, runtime: 299.0535469055176
q: 22, trial: 4, runtime: 333.04910111427307
q: 22, trial: 5, runtime: 293.57529973983765
q: 22, trial: 6, runtime: 286.7839820384979
q: 22, trial: 7, runtime: 344.041362285614
q: 22, trial: 8, runtime: 283.1829249858856
q: 22, trial: 9, runtime: 309.727667093277
q: 23, trial: 0, runtime: 482.71756887435913
q: 23, trial: 1, runtime: 411.61728525161743
q: 23, trial: 2, runtime: 369.6204950809479
q: 23, trial: 3, runtime: 422.4241712093353
q: 23, trial: 4, runtime: 421.5986111164093
q: 23, trial: 5, runtime: 425.9014701843262
q: 23, trial: 6, runtime: 467.2426121234894
q: 23, trial: 7, runtime: 452.1760790348053
q: 23, trial: 8, runtime: 249.20775890350342
q: 23, trial: 9, runtime: 309.19755697250366
q: 24, trial: 0, runtime: 473.9244999885559
q: 24, trial: 1, runtime: 396.721755027771
q: 24, trial: 2, runtime: 321.2615599632263
q: 24, trial: 3, runtime: 444.4604001045227
q: 24, trial: 4, runtime: 519.2319121360779
q: 24, trial: 5, runtime: 484.50062584877014
q: 24, trial: 6, runtime: 437.2474751472473
q: 24, trial: 7, runtime: 485.07880210876465
q: 24, trial: 8, runtime: 469.7161159515381
q: 24, trial: 9, runtime: 440.81838607788086
q: 25, trial: 0, runtime: 527.6934180259705
q: 25, trial: 1, runtime: 496.02591705322266
q: 25, trial: 2, runtime: 561.0894720554352
q: 25, trial: 3, runtime: 515.782054901123
q: 25, trial: 4, runtime: 518.5706806182861
q: 25, trial: 5, runtime: 503.14520287513733
q: 25, trial: 6, runtime: 489.0852360725403
q: 25, trial: 7, runtime: 543.9499490261078
q: 25, trial: 8, runtime: 527.2836298942566
q: 25, trial: 9, runtime: 559.8963758945465
q: 26, trial: 0, runtime: 643.0533361434937
q: 26, trial: 1, runtime: 646.7403073310852
q: 26, trial: 2, runtime: 520.7462031841278
q: 26, trial: 3, runtime: 644.4081377983093
q: 26, trial: 4, runtime: 693.4599659442902
q: 26, trial: 5, runtime: 674.608992099762
q: 26, trial: 6, runtime: 580.5468871593475
q: 26, trial: 7, runtime: 754.9738187789917
q: 26, trial: 8, runtime: 570.232038974762
q: 26, trial: 9, runtime: 629.5131828784943
q: 27, trial: 0, runtime: 803.5140018463135
q: 27, trial: 1, runtime: 821.2472231388092
q: 27, trial: 2, runtime: 858.6705179214478
q: 27, trial: 3, runtime: 865.0765721797943
q: 27, trial: 4, runtime: 770.6791307926178
q: 27, trial: 5, runtime: 783.1567921638489
q: 27, trial: 6, runtime: 843.7551550865173
q: 27, trial: 7, runtime: 817.7414600849152
q: 27, trial: 8, runtime: 775.7481391429901
q: 27, trial: 9, runtime: 757.4961001873016
